"customer_id","email","first_name","last_name","phone","address_line1","address_line2","city","state","postal_code","country","created_at","updated_at","is_active","customer_segment","lifetime_value"
"13b0be33-bd92-49c9-b7af-3a1a9232aef4","zmorrow@example.net","Brian","Mann","389-777-1486x1718","0051 April Cape Suite 584","NULL","Debrabury","WI","96877","US","2026-01-01 12:25:15","2026-01-01 12:25:15","1","High Value","3322.52"
"13b44306-12d9-4921-a51a-ba37ff27faf7","anthony47@example.com","Raymond","Kelley","912-774-5520x90368","05981 Justin Mall","NULL","Potterstad","TN","56126","US","2025-12-12 13:44:03","2025-12-12 13:44:03","1","At Risk","5448.19"
"13b4f95f-001c-4feb-a556-ac74d5496329","georgemedina@example.com","Kevin","Wright","503-700-3368x79551","356 Burgess Cliffs Apt. 234","NULL","Vargastown","MD","27494","US","2025-09-14 05:44:14","2025-09-14 05:44:14","1","Low Value","4973.57"
"13b644b5-9b41-44b9-8cdf-22942ee2e71d","churchronald@example.com","Veronica","Mckee","+1-731-523-5746x3886","33586 Malik Villages","NULL","Lake Lindaside","PR","58623","US","2024-11-05 01:56:35","2024-11-05 01:56:35","1","Medium Value","5968.43"
"13cdf245-123f-4dca-a8f6-87e1e51b161b","bakermichael@example.com","Michelle","Flynn","(418)676-8682","18240 Smith Ports Suite 480","NULL","Port Rebeccastad","OH","30938","US","2025-12-07 17:48:55","2025-12-07 17:48:55","1","Low Value","8051.23"
"13cf982e-74f1-4db6-8fd9-f58f7c22f6b6","sydney41@example.com","Mariah","Mclaughlin","+1-324-325-6918","54707 Boyd Passage Apt. 747","NULL","Lake Audrey","WY","75817","US","2025-01-18 11:39:14","2025-01-18 11:39:14","1","High Value","1954.11"
"13d6a6cd-ea38-4f36-a088-46d898ffe50c","kenneth28@example.com","David","Booker","216-662-9018x266","3092 Cassandra Locks Suite 837","NULL","Port Albert","AK","90416","US","2024-06-14 03:10:51","2024-06-14 03:10:51","1","Medium Value","3561.93"
"13e8935c-e7d6-4d42-8865-5ab58510fa50","cmunoz@example.org","Anthony","Mercado","220.449.1594","6873 Meyer Harbors","NULL","Cristianburgh","VT","69540","US","2024-04-04 15:44:26","2024-04-04 15:44:26","1","Medium Value","8103.31"
"13edde8c-f8e1-46e0-b17f-9027af9081f1","martin00@example.net","Justin","Weber","347-736-0175x0405","03758 Jennifer Turnpike","NULL","East Amy","HI","87688","US","2024-09-25 17:15:50","2024-09-25 17:15:50","1","At Risk","2698.85"
"13f9e175-02a3-4c9a-96bb-7ccc88c4bf90","debbiedixon@example.net","Jason","Rodriguez","001-567-621-3016x977","169 Nicole Greens","NULL","Maryview","IL","71323","US","2025-01-31 13:34:35","2025-01-31 13:34:35","1","At Risk","2975.87"
"13fc29ff-3190-4703-8b25-d4950c3b6229","richardsonleslie@example.com","Christopher","Hunt","+1-316-879-6774","137 Davis Trafficway","NULL","Maryland","NH","98099","US","2025-10-10 18:16:16","2025-10-10 18:16:16","1","At Risk","299.78"
"14028a61-374c-4fd3-9d6f-19fd41fc088b","zcalderon@example.net","Edwin","Thornton","001-574-241-9948","535 Campbell Ville","NULL","Romerotown","AR","87501","US","2025-04-18 03:24:21","2025-04-18 03:24:21","1","At Risk","4688.05"
"14166b68-05bb-4891-a505-89bc8ad70176","michaelwebb@example.com","Tracie","Brown","337-425-0907x308","0271 Romero Camp","NULL","North Heidi","SC","19748","US","2024-04-15 13:40:44","2024-04-15 13:40:44","1","High Value","5921.48"
"1427c2d9-0e36-4ba3-bec6-a70b16ae5e1a","nathaniel62@example.net","Deborah","Martin","782-852-4749","1202 Jones Manor","NULL","New Michaelmouth","WA","59213","US","2024-04-25 16:54:07","2024-04-25 16:54:07","1","High Value","979.58"
"142a6cf9-0cbc-4fe4-9f24-5931fbf15da7","xluna@example.org","Aaron","Dean","7128079693","803 Ward Mall Apt. 721","NULL","Rosschester","AL","03327","US","2025-08-24 03:25:04","2025-08-24 03:25:04","1","New","7493.52"
"143b165f-2667-436a-9f18-9383d076435a","pramos@example.com","Austin","Decker","+1-727-683-2738","6199 Raymond Mountain Suite 193","NULL","Amandaberg","WY","01212","US","2024-07-04 22:26:42","2024-07-04 22:26:42","1","At Risk","3002.29"
"1448c36e-f8de-4bf3-8ca4-8ac8107a3191","laurengraves@example.net","Jean","Morrison","209-211-0368","7297 Willie Knolls Suite 322","NULL","New Diane","CT","36549","US","2024-08-07 01:15:36","2024-08-07 01:15:36","1","High Value","4595.60"
"14580b30-e7a2-4174-bf60-54889fecd3b7","brianoliver@example.net","Victoria","Manning","001-416-723-1899","9954 Alfred Crossroad","NULL","Heatherfurt","NM","22324","US","2024-03-14 10:50:51","2024-03-14 10:50:51","1","At Risk","7215.38"
"145956c3-4d20-4352-81c2-238acea48317","raymondritter@example.org","Andre","Robertson","256.749.2165","574 Paul Rapid","NULL","Christopherburgh","CT","33304","US","2024-12-27 23:30:28","2024-12-27 23:30:28","1","High Value","6957.64"
"14624955-0a7c-4ae4-ad3a-ab1935ec40f8","kristybernard@example.org","Linda","Torres","593-262-3292x5678","2366 Jennifer Curve Suite 878","NULL","Lake Jennifer","IN","91803","US","2024-10-18 20:59:24","2024-10-18 20:59:24","1","At Risk","3240.80"
"146274dc-d510-4d12-8f2d-f88a1d767a50","allenbrooke@example.org","Linda","Gallagher","001-988-316-7011x293","70232 Carpenter Locks","NULL","Freemanland","ID","42066","US","2024-03-11 07:42:51","2024-03-11 07:42:51","1","At Risk","4076.81"
"14641d66-eeef-4efe-a457-5fbba22b697e","kimberlygonzalez@example.com","Anna","Harris","481-820-8613","8017 Holloway Station","NULL","Lake Tracy","NC","74823","US","2025-02-13 15:09:38","2025-02-13 15:09:38","1","New","7584.95"
"1465e633-5b14-442a-8cff-382cdfe04701","dmorrison@example.org","Steven","Martinez","780.782.7029","6874 Powell Squares","NULL","South Lisa","NY","02569","US","2025-02-22 13:02:07","2025-02-22 13:02:07","1","High Value","5540.21"
"1469b5fa-ae15-4d5e-9be3-4b63758b88df","bakertodd@example.org","Nancy","Case","(409)716-4753x444","6556 Moreno Fields","NULL","Allenfurt","MH","36970","US","2024-11-11 14:18:31","2024-11-11 14:18:31","1","Low Value","2974.47"
"1480b5d3-0842-47a2-95df-8f99dd7b1652","danielle01@example.com","Michael","Avila","650.768.9538","4102 Roman Ramp","NULL","South Laura","FM","24545","US","2025-12-16 02:28:28","2025-12-16 02:28:28","1","At Risk","2773.90"
"14902082-36ec-40db-ac88-1874441fd69b","mark25@example.com","Claudia","West","370.778.8928x739","266 Sexton Lodge","NULL","Hendersonberg","AR","98034","US","2024-03-04 07:10:59","2024-03-04 07:10:59","1","At Risk","6124.86"
"14912ff2-d037-4638-9367-31ba717db157","nday@example.org","Joe","Morales","325-415-6086x97344","8238 Veronica Cliff","NULL","Allenberg","TN","83998","US","2024-05-26 08:59:49","2024-05-26 08:59:49","1","At Risk","2169.67"
"1491e833-e928-47c1-9a15-f51350e6606a","saunderschristopher@example.com","Ashley","Thompson","689-510-7415x43041","50130 Kara Meadow Suite 483","NULL","North Amber","MH","99217","US","2024-02-08 09:42:34","2024-02-08 09:42:34","1","At Risk","6666.26"
"14957636-14e9-41db-8178-221bdbf793f1","fgarcia@example.org","Mandy","Gillespie","804-304-8742","113 Michelle Terrace","NULL","Port Carolyn","MS","21616","US","2025-10-20 00:34:46","2025-10-20 00:34:46","1","New","7562.46"
"149adf1c-5da6-4d61-9180-e47aac68aee0","tparker@example.com","Adam","Orr","(763)502-7733x408","8224 Daniel Street Suite 704","NULL","Lake Amanda","GA","55517","US","2024-12-01 02:33:44","2024-12-01 02:33:44","1","Medium Value","7669.37"
"149b4357-f026-4c70-b63c-f0004973d147","jennifer25@example.net","Heather","Smith","431.793.1019","6952 Robert Fall Apt. 297","NULL","Martintown","MN","64847","US","2024-09-13 18:02:48","2024-09-13 18:02:48","1","New","5261.49"
"14af45de-eeb3-4218-aecf-bf4c2cd7b1be","grahamangelica@example.net","Dawn","Hays","716-767-8967","711 Jennifer Oval","NULL","West Jonland","MO","37172","US","2024-06-04 02:01:36","2024-06-04 02:01:36","1","Medium Value","2843.58"
"14b64951-3d7f-4ac7-87af-5f2df032e91d","jasonperkins@example.com","Rose","Craig","(635)409-2359x0334","4332 Smith Crossing","NULL","West Michaelmouth","ID","94370","US","2024-06-09 08:53:05","2024-06-09 08:53:05","1","Medium Value","502.30"
"14ba3f5f-7934-4632-b679-c78386716c9e","martinezelizabeth@example.net","Reginald","Matthews","587.428.7246x405","3577 Jessica Mill","NULL","Valeriehaven","IA","66569","US","2024-04-03 14:38:50","2024-04-03 14:38:50","1","Medium Value","161.90"
"14bcf7fe-53ee-4c62-a8fe-e2316c5afb41","uparks@example.org","Stacey","Knight","(866)959-0052x338","996 Strong Alley Apt. 250","NULL","New Robertbury","DE","95352","US","2024-12-26 13:34:09","2024-12-26 13:34:09","1","New","9748.35"
"14bd141d-8430-4265-8266-309942425a95","crystallevy@example.org","Caitlin","Cox","296-303-9368x9828","45293 Fleming Flats","NULL","East Xavierfurt","MO","77681","US","2024-07-07 20:52:23","2024-07-07 20:52:23","1","High Value","6947.61"
"14bf571a-668e-4641-b059-5b81bc34634a","ncalderon@example.org","Bridget","Smith","+1-440-961-4946x2295","700 Sarah Row Suite 965","NULL","Lake Alexanderfort","NM","09183","US","2025-09-29 00:41:59","2025-09-29 00:41:59","1","Medium Value","3758.69"
"14c36e94-5032-4633-a828-6a2e688a2920","bwalker@example.org","Kevin","Allen","758.415.2889","99406 Joseph Loaf","NULL","Kathleenshire","WI","29978","US","2024-12-07 23:25:18","2024-12-07 23:25:18","1","Low Value","7577.20"
"14c800bd-1379-4ae1-8785-1489c1957fdf","davidspencer@example.org","Ashley","Beck","001-862-741-6303x645","4155 Perkins Roads Suite 704","NULL","East Carriebury","NC","86613","US","2025-03-21 06:41:14","2025-03-21 06:41:14","1","Medium Value","7492.56"
"14caa48a-04ab-4478-81b9-3689be9fb250","warrentiffany@example.com","Gary","Rice","5666663998","275 Flores Mountain","NULL","Ethanfurt","NJ","73436","US","2025-03-07 00:23:41","2025-03-07 00:23:41","1","At Risk","9032.93"
"14cab773-dfca-461f-b293-a73db66692f7","efox@example.net","Corey","Pittman","001-833-427-9618x549","59146 Patrick Parkway Apt. 445","NULL","Smithmouth","AR","99910","US","2025-11-23 14:38:39","2025-11-23 14:38:39","1","At Risk","1702.67"
"14cb780d-8f37-438d-a420-3bd11d98b919","robertroth@example.com","Scott","Kelley","001-563-452-9224x224","737 Glover Pike Suite 601","NULL","Merritttown","CT","67335","US","2025-07-16 09:04:02","2025-07-16 09:04:02","1","New","6307.49"
"14de8c1e-b3a7-4c6f-9be4-af6c1f0ec2ab","campbellvictor@example.com","Christopher","Lamb","400-712-9795x668","61952 Michele Curve","NULL","West Breanna","MO","74425","US","2024-12-26 16:17:23","2024-12-26 16:17:23","1","New","4133.20"
"14e5e463-c31d-45fb-a5bb-81146b7da117","ipowell@example.com","Barbara","Cohen","804-686-0064","12736 Jackie Curve","NULL","Haroldtown","VA","86995","US","2025-12-06 22:41:08","2025-12-06 22:41:08","1","Medium Value","1485.46"
"14e6c071-2559-47ce-975e-8b00b5af09da","cguerra@example.net","Brendan","Boone","374.312.3461x367","82827 Harding Keys","NULL","Jamieview","UT","49163","US","2025-12-25 23:52:26","2025-12-25 23:52:26","1","At Risk","4605.16"
"14e98871-0559-40e6-8837-d0de61e45856","ariasmatthew@example.org","Steven","Adkins","4287796891","25793 Phelps Corner","NULL","Justinstad","PA","05612","US","2025-01-19 03:06:23","2025-01-19 03:06:23","1","Low Value","9668.83"
"14ed35fe-18aa-41fa-a233-e07d472561b3","ross18@example.com","Jacob","Adams","456-509-6965","553 George Turnpike Apt. 251","NULL","Darrenmouth","PW","61305","US","2025-01-11 02:14:45","2025-01-11 02:14:45","1","Medium Value","4726.35"
"14eeb48f-74e2-488b-8bdd-66a7565a9a97","owilson@example.net","Brian","Mann","849-984-4031","71087 Jennifer Shore","NULL","Michaelchester","PA","47783","US","2024-09-07 03:05:55","2024-09-07 03:05:55","1","At Risk","8477.15"
"14f2ab63-f87a-4707-837e-1652a7347d54","gabriellasmith@example.com","Jonathan","Jones","+1-865-650-5500x874","4987 Andrew Passage","NULL","Williamsfurt","CT","25409","US","2024-02-18 22:19:49","2024-02-18 22:19:49","1","At Risk","4271.38"
"14fdccc4-8420-4b48-9e33-822b9b22f9bf","robertsims@example.net","Brittany","Pacheco","6923677752","9649 Skinner Meadows","NULL","Conwayton","PW","94504","US","2024-12-08 14:16:05","2024-12-08 14:16:05","1","Medium Value","4925.40"
"15175325-e894-4bd8-aa61-7b8f3236e514","michaelgutierrez@example.org","Benjamin","Graham","268.237.8833x6597","21489 Amy Place","NULL","Michaelland","GU","88782","US","2025-06-19 23:34:36","2025-06-19 23:34:36","1","High Value","645.61"
"15206733-1848-43ca-9574-ee65e6f1d6ef","dhughes@example.net","Chad","Smith","+1-576-722-8309x894","822 Brown Island","NULL","East Wendy","OR","25378","US","2025-08-20 08:50:41","2025-08-20 08:50:41","1","High Value","2141.17"
"15241903-c3aa-44b1-827d-04fd18d78b2a","tayloranne@example.com","Mary","Johnson","2687731467","9489 Sanchez Run","NULL","Jacksonland","OK","88453","US","2025-08-08 09:10:30","2025-08-08 09:10:30","1","New","3617.81"
"1527eeff-4a92-469a-bf13-03662aa0b0ca","hillwendy@example.net","Michael","Kennedy","001-703-606-7155x091","00066 Jack Prairie Apt. 945","NULL","Derekchester","WY","25106","US","2024-11-19 19:28:32","2024-11-19 19:28:32","1","Low Value","645.41"
"15315373-db66-4479-81af-64ca55ceb960","simpsonashley@example.com","Jennifer","Lowe","+1-891-453-9707x6607","7544 Angela Via","NULL","Scottburgh","RI","10366","US","2024-03-27 12:20:29","2024-03-27 12:20:29","1","Low Value","7924.53"
"15469b49-55b3-4023-8485-8cb4edd813bb","frostpaige@example.org","Barbara","Martinez","448.833.2375","158 Steven Lakes Suite 065","NULL","New Jennifer","MH","47680","US","2024-04-01 03:44:19","2024-04-01 03:44:19","1","Low Value","3922.31"
"154fab5d-7e7a-4756-b245-b6303addecb4","williamssteven@example.org","Nicholas","Rosario","685-744-6098x816","50422 Booth Mountain Apt. 122","NULL","South Jeffery","GU","58620","US","2024-04-03 14:31:45","2024-04-03 14:31:45","1","New","3863.16"
"15513821-3820-4154-845a-f234f079cfb3","elizabeth64@example.com","Patrick","Mahoney","001-804-949-9201x754","2749 Dennis Neck","NULL","East Jennifer","MS","42856","US","2024-07-25 10:21:19","2024-07-25 10:21:19","1","At Risk","2713.79"
"155430ee-8db5-43f1-8643-f2a40c55a35f","kyle14@example.com","Katrina","Poole","+1-478-304-3813","21065 Moon Knolls","NULL","New Meganbury","MO","03555","US","2025-10-11 08:11:07","2025-10-11 08:11:07","1","Low Value","5867.94"
"15594aa3-df47-44f9-9d42-3393d2dc6949","david42@example.net","Robin","Mills","837-674-8841","737 Brent Trace","NULL","New Edward","IA","29337","US","2025-11-02 16:11:14","2025-11-02 16:11:14","1","Medium Value","3187.58"
"155fda14-5d29-402c-9381-e9f6521808c9","seth40@example.net","Aaron","Ramirez","+1-907-201-4096","73664 Guerrero Estate","NULL","Oscarchester","MO","17882","US","2024-03-24 20:40:47","2024-03-24 20:40:47","1","Medium Value","4647.53"
"15620767-8b71-4ae4-b0d0-7a5d34c2f802","michael98@example.org","Anthony","Thompson","001-498-485-3785x209","4176 Zachary Street","NULL","Port Anthony","AS","34012","US","2025-03-26 08:39:40","2025-03-26 08:39:40","1","New","4828.32"
"15626f87-803a-4acc-972c-cd5b6689a921","rjohnston@example.org","Brandon","Thomas","001-634-277-6920x335","7819 Dana Mount","NULL","Jasonfort","SD","76938","US","2025-07-03 12:29:07","2025-07-03 12:29:07","1","Medium Value","9283.62"
"156312ac-45f3-4d04-9813-ccf24d41546b","jennifer45@example.org","Gabriel","Martinez","+1-222-414-9948","435 Dawson Stream","NULL","New Paul","NJ","49638","US","2025-06-30 04:11:54","2025-06-30 04:11:54","1","At Risk","2274.99"
"15693e17-6e79-4562-b602-ffc5995f7862","hpayne@example.com","Robert","Webster","(327)848-2062x9866","54506 Smith Via","NULL","South Billymouth","SC","15081","US","2025-04-05 10:17:44","2025-04-05 10:17:44","1","New","4519.46"
"157b01a6-1120-4ad6-b83b-2db35b7ae48f","eclarke@example.org","Nicholas","Harvey","617-376-7141x091","20617 Carson Canyon Suite 593","NULL","Smithfort","TN","17989","US","2024-03-15 04:56:52","2024-03-15 04:56:52","1","Low Value","8672.53"
"1585d937-4a0a-443c-a355-c98111ece407","martinchristopher@example.com","Sheila","Jefferson","8246926602","726 Marcus Turnpike Suite 097","NULL","East Daniel","VA","44644","US","2024-07-09 07:11:08","2024-07-09 07:11:08","1","New","2601.25"
"1585e28f-ae23-41ee-a677-7f131c346431","keithtaylor@example.net","Jennifer","Porter","001-435-921-9673x047","420 Wanda Mountain Suite 335","NULL","East Kristin","NM","32434","US","2025-04-05 09:04:48","2025-04-05 09:04:48","1","Low Value","599.65"
"1587d98b-89dd-4275-800c-cf8004060b20","ehawkins@example.com","Jessica","Martinez","(415)211-0115","3941 John Orchard Suite 073","NULL","Amyside","PA","33330","US","2025-01-29 08:06:25","2025-01-29 08:06:25","1","New","8515.97"
"1588d35e-94ba-4365-9182-d2fc46959200","christianlisa@example.org","Dorothy","Perez","(867)874-5047","2973 Reeves Forges Suite 004","NULL","South Bethanystad","NE","74312","US","2025-03-31 05:30:53","2025-03-31 05:30:53","1","Medium Value","6744.55"
"158aa760-8652-422f-a555-5d7d5cbd3798","brendarogers@example.com","Donna","Campbell","229.908.2984x1872","95784 Annette Walk","NULL","Lake Megan","HI","61661","US","2025-08-15 16:45:35","2025-08-15 16:45:35","1","Low Value","2495.15"
"1597969b-af25-485f-b382-681e3fdcd803","macdonaldjared@example.net","Sharon","Williams","001-923-920-0338x257","91618 Larry Plaza Suite 411","NULL","South Mitchell","PW","43347","US","2024-03-20 07:45:43","2024-03-20 07:45:43","1","High Value","1807.89"
"159ad2ef-c75f-4850-807e-36f6af4ebf28","iavila@example.com","Jeffrey","Houston","505.814.9196x85671","0049 Joseph Street","NULL","Foxfurt","VI","94589","US","2024-05-22 15:35:45","2024-05-22 15:35:45","1","Low Value","2297.09"
"159b9364-9728-4a8d-b9b1-4c6652474cbd","elizabeth61@example.net","Cheryl","Monroe","(378)711-1764","6259 David Radial","NULL","Sanfordton","LA","03272","US","2025-09-08 02:09:41","2025-09-08 02:09:41","1","Medium Value","7236.16"
"15af525f-b364-49a6-9a21-3865867d9300","lisa12@example.net","John","Maldonado","4888279220","83900 Ellis Knoll","NULL","West Matthewview","ME","86336","US","2025-09-24 03:28:35","2025-09-24 03:28:35","1","Medium Value","9306.23"
"15c035b7-67b9-47d1-b9cc-3c1712733e6d","johnsontracy@example.com","Misty","Carpenter","879-222-4467x64428","29126 Jesus Fords","NULL","West Melissaside","AZ","98223","US","2024-07-23 11:08:03","2024-07-23 11:08:03","1","Medium Value","5944.89"
"15c54f96-c442-46aa-a66d-82f2d2be210c","bcastillo@example.com","Brittany","Weaver","9683044226","6649 Mcpherson Trace","NULL","Anthonyburgh","AK","08118","US","2026-01-02 10:46:38","2026-01-02 10:46:38","1","New","3941.75"
"15c75021-beee-415b-b05b-cc6f35fb46a4","vbell@example.org","Deborah","Brown","(848)591-7933x936","507 Oconnor Parks Apt. 336","NULL","West Lindseyhaven","MD","67009","US","2025-08-01 08:10:16","2025-08-01 08:10:16","1","New","6427.26"
"15c79926-81ec-40a2-a260-eda82410e86b","michaeljones@example.com","Cesar","Owen","8585687501","8530 Ryan Parkway","NULL","North Virginia","MA","73010","US","2025-10-11 09:03:20","2025-10-11 09:03:20","1","High Value","6959.26"
"15cba0ca-ef7a-4592-816a-6c95782d5b1b","gregorygrant@example.org","Jennifer","Luna","988-718-2119","805 Cynthia Plaza","NULL","Myersberg","KS","99306","US","2025-08-06 02:28:36","2025-08-06 02:28:36","1","Medium Value","6088.83"
"15cfb1dc-53ad-478c-ac75-7f3c188a64a8","shelleyclark@example.com","Matthew","Price","+1-762-389-9706x0614","2323 Waters Cliffs","NULL","Maryfort","OR","15652","US","2025-02-12 13:28:46","2025-02-12 13:28:46","1","New","8556.86"
"15dbfbcc-f38b-4589-8172-43aeb08d5bff","landerson@example.net","Cory","Martinez","356.343.7493x35687","64281 Michael Route Suite 609","NULL","East Paul","NH","37527","US","2025-05-03 16:59:19","2025-05-03 16:59:19","1","New","5430.37"
"15dc34fe-d145-48b4-a948-72c643b9c8ce","brooke06@example.com","Krystal","Lawrence","(788)404-3310x72206","09234 Joseph Unions","NULL","Port Kim","NC","09707","US","2024-02-23 22:17:53","2024-02-23 22:17:53","1","Medium Value","7784.09"
"15df9e13-d440-4b45-8736-f41183d666e1","beth88@example.com","Kimberly","Lowery","(242)682-4471x2787","1893 Hogan Forges Suite 383","NULL","Russellland","AS","11417","US","2025-03-15 07:06:13","2025-03-15 07:06:13","1","Low Value","8998.50"
"15eabb5c-8428-4b78-8d11-57c764ab3cf0","gbrown@example.com","James","Hunter","702.949.2124x940","99479 Ryan Stream Suite 358","NULL","Lake Anthonyland","NJ","04572","US","2024-09-05 03:46:56","2024-09-05 03:46:56","1","At Risk","9064.78"
"15ec27dd-4b06-4420-ad8a-881ea78e7841","christopher19@example.net","Stephanie","Robinson","741.657.5281","7722 Mendez Canyon Suite 723","NULL","South Bradland","GU","54582","US","2024-11-14 00:11:34","2024-11-14 00:11:34","1","Medium Value","3555.97"
"15ee952b-9618-455f-8303-1d8a2bdf2fa9","lewiskaren@example.net","Terri","Rollins","6217999906","44761 Perry Valley","NULL","North Michaelview","PA","36791","US","2026-01-24 08:12:41","2026-01-24 08:12:41","1","Low Value","5432.08"
"15f44fdf-a1de-4944-b42e-b813aeb6b5e4","joshua06@example.org","John","Murphy","468.574.7052x3854","3104 Taylor Throughway","NULL","Williamshaven","SC","95584","US","2024-11-17 07:20:24","2024-11-17 07:20:24","1","Low Value","4783.90"
"15f70fbf-beef-4a77-a0d6-d4fcbf4f7ea1","khall@example.org","Sally","Valdez","641.261.9904x9673","461 Ochoa Stravenue Suite 232","NULL","Jameschester","MH","26586","US","2024-05-21 04:57:43","2024-05-21 04:57:43","1","Low Value","7187.38"
"15fce2c7-abba-4e46-a73e-f62ac08c45a5","gregoryhamilton@example.org","Sarah","Abbott","935-479-9488","43227 Anna Coves Apt. 083","NULL","New Graceborough","IA","57990","US","2025-08-27 04:21:54","2025-08-27 04:21:54","1","Low Value","9945.82"
"1605f353-9eef-4041-bd35-a78a20d50997","brandi54@example.net","Elizabeth","Wood","001-658-341-9925x602","67320 Lee Coves Apt. 059","NULL","Jonathanmouth","HI","11580","US","2026-01-21 06:54:49","2026-01-21 06:54:49","1","At Risk","5717.14"
"1608bde8-fb03-4d10-b3ed-038d7fd29701","nguyenruth@example.org","Leslie","Woods","583-658-7143","378 Smith Heights Suite 200","NULL","Kathyfort","OR","71789","US","2025-11-04 07:34:55","2025-11-04 07:34:55","1","New","9081.71"
"1610b87c-d0a3-4f6d-8e41-b301fbb817a9","cmiles@example.org","Caitlin","Mckee","+1-777-954-1077x3186","6624 Gordon Point Apt. 325","NULL","West Edwardmouth","NY","84911","US","2025-03-06 18:21:44","2025-03-06 18:21:44","1","Low Value","6561.04"
"16198d5a-e192-4882-b2c8-7022c3e9e288","nicholasmyers@example.com","Luis","Gibson","001-524-538-6909","30633 Brown Plaza Apt. 977","NULL","Tateside","IA","59508","US","2026-01-26 01:29:55","2026-01-26 01:29:55","1","Medium Value","7540.32"
"161affd0-b456-4ff4-8c0f-91ad7b230df8","jonathanbarry@example.org","Jeremy","Hensley","4223875936","804 Kathleen Corners Apt. 194","NULL","Brandonfurt","VA","14216","US","2025-10-21 23:03:58","2025-10-21 23:03:58","1","New","2543.23"
"161e86a8-d2e2-4cab-808c-9367c5991c0f","nunezjennifer@example.com","Emily","Beck","658.593.5008x2468","9640 Washington Viaduct Suite 217","NULL","Turnerchester","OK","00697","US","2024-05-01 21:36:11","2024-05-01 21:36:11","1","High Value","1259.49"
"1624e8ec-4022-4cba-bda3-3f9b5b4e8eae","xkline@example.net","Christopher","Cook","001-918-395-9872x114","81918 Rogers Pines","NULL","North Jacqueline","NJ","30041","US","2024-02-08 10:07:00","2024-02-08 10:07:00","1","High Value","6381.78"
"16255069-384a-4c32-9357-51328490de63","xholloway@example.net","Keith","Hurley","494.521.0024","48386 Lang Manors","NULL","Johnsonton","NH","33590","US","2025-07-06 12:43:30","2025-07-06 12:43:30","1","At Risk","1097.04"
"163c7f97-0d1e-46bc-beaf-7a70a7199466","jonesalec@example.com","Melissa","Hernandez","825.658.8527x6925","105 Jamie Square Apt. 786","NULL","Davisfort","PA","24311","US","2025-05-16 18:13:12","2025-05-16 18:13:12","1","Medium Value","4976.41"
"164e71ae-7fa0-4245-b217-33b8927b6bcc","ingrammaria@example.com","Kristin","Ruiz","871.215.6084x58800","961 Cooke Walks Apt. 034","NULL","Kellyhaven","TX","81493","US","2024-06-15 18:31:16","2024-06-15 18:31:16","1","High Value","4892.95"
"164e9a4c-a944-433b-97c0-0baa9d3520d4","xwhite@example.net","Anne","Moore","+1-288-353-5119","065 Kathryn Street Suite 257","NULL","East Brendamouth","MN","13723","US","2025-10-03 22:11:34","2025-10-03 22:11:34","1","High Value","7088.16"
"1652f046-122f-4424-af26-3322df1d9245","sandovalwilliam@example.com","John","Farmer","+1-478-644-1066x762","38163 Newton Rue Apt. 997","NULL","Lambhaven","NH","43806","US","2024-11-09 07:38:56","2024-11-09 07:38:56","1","New","8606.84"
"1656177d-a327-4a35-9d06-743b402d09c1","johnnyraymond@example.org","Harry","Sanchez","001-513-413-0276x684","4499 Matthew Knoll Suite 655","NULL","Marksburgh","VA","68903","US","2025-02-26 07:50:55","2025-02-26 07:50:55","1","New","206.08"
"16619104-6f13-4513-b034-4a75884c0823","ronald39@example.com","Hailey","Greene","992-833-7451x75517","0414 Amanda Square","NULL","Lake Angela","NM","98479","US","2024-06-07 16:49:32","2024-06-07 16:49:32","1","At Risk","373.40"
"166d79c3-dc80-4ca6-8197-4f1f75025763","belldanielle@example.com","Dillon","Roth","609.946.6068x955","7650 Castro Harbors Suite 847","NULL","South Leah","MP","94922","US","2025-03-09 01:23:47","2025-03-09 01:23:47","1","Medium Value","4690.77"
"16773133-5e7f-411e-86b8-adfc792d35a4","ojones@example.net","Brenda","Moore","697-534-8509x173","9122 Thomas Trail","NULL","South Mary","IA","83498","US","2025-07-11 10:21:29","2025-07-11 10:21:29","1","New","203.79"
"16860aac-642b-4a80-863e-37497d6ee061","kevin17@example.org","Jennifer","Brown","5582497596","32530 Jessica Dam","NULL","Castillomouth","MA","91671","US","2024-09-06 03:11:20","2024-09-06 03:11:20","1","At Risk","2406.67"
"1686d14a-3eca-4ccc-b9c5-74ab8ffd87b7","weberallison@example.com","Catherine","Mclaughlin","899-987-9495","1439 Lindsay Ways","NULL","Smithfurt","GA","72668","US","2025-09-28 12:19:13","2025-09-28 12:19:13","1","Low Value","9756.47"
"168aabc2-9d19-46ea-814f-18d15589e4d9","andrew82@example.org","Joseph","Singleton","001-768-615-9531x430","23901 Woods Radial","NULL","Lake Cindyfort","HI","43559","US","2025-05-26 10:32:51","2025-05-26 10:32:51","1","High Value","551.75"
"168f7b40-095c-41ff-af9b-0a523d3df2ba","frazierchristopher@example.org","John","Steele","(217)724-2139","9286 Stephen Ways Suite 486","NULL","West Brittanyburgh","TN","78901","US","2024-09-18 18:52:55","2024-09-18 18:52:55","1","High Value","5345.77"
"168fc9c4-6168-4267-9254-9beda149e088","laura36@example.com","John","Lewis","899-937-9977x3699","0742 Kristina Crossroad","NULL","New Georgeshire","WI","32454","US","2025-07-21 06:10:34","2025-07-21 06:10:34","1","At Risk","6452.68"
